Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen801
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen801
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen801:118761] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1612556763.492658] [lassen801:118761:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen801:118761] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen801:118761] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.1, s0 -7.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.856253464975275e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:330: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        2.5e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=2.5e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=8.4734 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=844.125
step.max=1077 | t_sim.max=0.00026925 | t_step.max=1.09932 | min_pressure=92.6266 | max_pressure=471.382 | min_temperature=287.307 | max_temperature=457.282 | memory_usage.max=2598.25
step.max=1078 | t_sim.max=0.0002695 | t_step.max=1.09913 | min_pressure=91.8406 | max_pressure=471.375 | min_temperature=284.78 | max_temperature=457.28 | memory_usage.max=2598.25
step.max=1079 | t_sim.max=0.00026975 | t_step.max=1.09882 | min_pressure=91.6124 | max_pressure=471.367 | min_temperature=282.574 | max_temperature=457.278 | memory_usage.max=2601.5
step.max=1080 | t_sim.max=0.00027 | t_step.max=1.10574 | min_pressure=92.2968 | max_pressure=471.36 | min_temperature=281.262 | max_temperature=457.277 | memory_usage.max=2601.5
step.max=1081 | t_sim.max=0.00027025 | t_step.max=1.09895 | min_pressure=94.3106 | max_pressure=471.353 | min_temperature=281.542 | max_temperature=457.275 | memory_usage.max=2606
step.max=1082 | t_sim.max=0.0002705 | t_step.max=1.09818 | min_pressure=95.3596 | max_pressure=471.346 | min_temperature=284.17 | max_temperature=457.274 | memory_usage.max=2606
step.max=1083 | t_sim.max=0.00027075 | t_step.max=1.09899 | min_pressure=94.2151 | max_pressure=471.339 | min_temperature=289.568 | max_temperature=457.272 | memory_usage.max=2608.19
step.max=1084 | t_sim.max=0.000271 | t_step.max=1.09903 | min_pressure=93.0901 | max_pressure=471.332 | min_temperature=288.449 | max_temperature=457.271 | memory_usage.max=2608.19
step.max=1085 | t_sim.max=0.00027125 | t_step.max=1.1017 | min_pressure=92.1475 | max_pressure=471.324 | min_temperature=285.919 | max_temperature=457.269 | memory_usage.max=2608.19
step.max=1086 | t_sim.max=0.0002715 | t_step.max=1.09915 | min_pressure=91.625 | max_pressure=471.317 | min_temperature=283.506 | max_temperature=457.267 | memory_usage.max=2612.31
step.max=1087 | t_sim.max=0.00027175 | t_step.max=1.09852 | min_pressure=91.8448 | max_pressure=471.31 | min_temperature=281.704 | max_temperature=457.266 | memory_usage.max=2612.31
step.max=1088 | t_sim.max=0.000272 | t_step.max=1.09887 | min_pressure=93.1967 | max_pressure=471.303 | min_temperature=281.166 | max_temperature=457.264 | memory_usage.max=2616
step.max=1089 | t_sim.max=0.00027225 | t_step.max=1.09861 | min_pressure=95.8586 | max_pressure=471.296 | min_temperature=282.639 | max_temperature=457.263 | memory_usage.max=2616
step.max=1090 | t_sim.max=0.0002725 | t_step.max=1.10006 | min_pressure=94.742 | max_pressure=471.289 | min_temperature=286.752 | max_temperature=457.261 | memory_usage.max=2620.06
step.max=1091 | t_sim.max=0.00027275 | t_step.max=1.0987 | min_pressure=93.5914 | max_pressure=471.282 | min_temperature=289.55 | max_temperature=457.26 | memory_usage.max=2621.62
step.max=1092 | t_sim.max=0.000273 | t_step.max=1.09876 | min_pressure=92.541 | max_pressure=471.275 | min_temperature=287.08 | max_temperature=457.258 | memory_usage.max=2622.38
step.max=1093 | t_sim.max=0.00027325 | t_step.max=1.11473 | min_pressure=91.7915 | max_pressure=471.268 | min_temperature=284.563 | max_temperature=457.257 | memory_usage.max=2622.38
step.max=1094 | t_sim.max=0.0002735 | t_step.max=1.09936 | min_pressure=91.6283 | max_pressure=471.261 | min_temperature=282.409 | max_temperature=457.255 | memory_usage.max=2625.19
step.max=1095 | t_sim.max=0.00027375 | t_step.max=1.09933 | min_pressure=92.4122 | max_pressure=471.254 | min_temperature=281.208 | max_temperature=457.254 | memory_usage.max=2625.19
step.max=1096 | t_sim.max=0.000274 | t_step.max=1.09849 | min_pressure=94.5657 | max_pressure=471.247 | min_temperature=281.664 | max_temperature=457.252 | memory_usage.max=2629.06
step.max=1097 | t_sim.max=0.00027425 | t_step.max=1.09879 | min_pressure=95.26 | max_pressure=471.24 | min_temperature=284.528 | max_temperature=457.25 | memory_usage.max=2629.06
step.max=1098 | t_sim.max=0.0002745 | t_step.max=1.09892 | min_pressure=94.112 | max_pressure=471.232 | min_temperature=290.179 | max_temperature=457.249 | memory_usage.max=2629.06
step.max=1099 | t_sim.max=0.00027475 | t_step.max=1.09872 | min_pressure=92.9953 | max_pressure=471.225 | min_temperature=288.228 | max_temperature=457.247 | memory_usage.max=2632.94
step.max=1100 | t_sim.max=0.000275 | t_step.max=1.21491 | min_pressure=92.0786 | max_pressure=471.218 | min_temperature=285.693 | max_temperature=457.246 | memory_usage.max=2632.94
step.max=1101 | t_sim.max=0.00027525 | t_step.max=1.09871 | min_pressure=91.6074 | max_pressure=471.211 | min_temperature=283.31 | max_temperature=457.244 | memory_usage.max=2642.38
step.max=1102 | t_sim.max=0.0002755 | t_step.max=1.09791 | min_pressure=91.9105 | max_pressure=471.204 | min_temperature=281.592 | max_temperature=457.243 | memory_usage.max=2642.38
step.max=1103 | t_sim.max=0.00027575 | t_step.max=1.09792 | min_pressure=93.3829 | max_pressure=471.197 | min_temperature=281.199 | max_temperature=457.241 | memory_usage.max=2642.38
step.max=1104 | t_sim.max=0.000276 | t_step.max=1.0984 | min_pressure=95.7626 | max_pressure=471.19 | min_temperature=282.888 | max_temperature=457.24 | memory_usage.max=2642.38
step.max=1105 | t_sim.max=0.00027625 | t_step.max=1.09835 | min_pressure=94.6389 | max_pressure=471.183 | min_temperature=287.25 | max_temperature=457.238 | memory_usage.max=2642.38
step.max=1106 | t_sim.max=0.0002765 | t_step.max=1.09882 | min_pressure=93.4906 | max_pressure=471.176 | min_temperature=289.339 | max_temperature=457.237 | memory_usage.max=2646.25
step.max=1107 | t_sim.max=0.00027675 | t_step.max=1.09931 | min_pressure=92.4573 | max_pressure=471.169 | min_temperature=286.852 | max_temperature=457.235 | memory_usage.max=2646.25
step.max=1108 | t_sim.max=0.000277 | t_step.max=1.09899 | min_pressure=91.7468 | max_pressure=471.162 | min_temperature=284.347 | max_temperature=457.233 | memory_usage.max=2650.38
step.max=1109 | t_sim.max=0.00027725 | t_step.max=1.09865 | min_pressure=91.6517 | max_pressure=471.155 | min_temperature=282.251 | max_temperature=457.232 | memory_usage.max=2650.38
step.max=1110 | t_sim.max=0.0002775 | t_step.max=1.09908 | min_pressure=92.5391 | max_pressure=471.148 | min_temperature=281.166 | max_temperature=457.23 | memory_usage.max=2650.38
step.max=1111 | t_sim.max=0.00027775 | t_step.max=1.09918 | min_pressure=94.8364 | max_pressure=471.141 | min_temperature=281.806 | max_temperature=457.229 | memory_usage.max=2654.5
step.max=1112 | t_sim.max=0.000278 | t_step.max=1.09889 | min_pressure=95.1595 | max_pressure=471.134 | min_temperature=284.91 | max_temperature=457.227 | memory_usage.max=2654.5
step.max=1113 | t_sim.max=0.00027825 | t_step.max=1.09867 | min_pressure=94.0088 | max_pressure=471.126 | min_temperature=290.393 | max_temperature=457.226 | memory_usage.max=2654.5
step.max=1114 | t_sim.max=0.0002785 | t_step.max=1.09973 | min_pressure=92.9018 | max_pressure=471.119 | min_temperature=288.005 | max_temperature=457.224 | memory_usage.max=2654.5
step.max=1115 | t_sim.max=0.00027875 | t_step.max=1.09932 | min_pressure=92.013 | max_pressure=471.112 | min_temperature=285.466 | max_temperature=457.223 | memory_usage.max=2658.56
step.max=1116 | t_sim.max=0.000279 | t_step.max=1.09871 | min_pressure=91.5959 | max_pressure=471.105 | min_temperature=283.119 | max_temperature=457.221 | memory_usage.max=2658.56
step.max=1117 | t_sim.max=0.00027925 | t_step.max=1.09923 | min_pressure=91.9859 | max_pressure=471.098 | min_temperature=281.489 | max_temperature=457.22 | memory_usage.max=2658.56
step.max=1118 | t_sim.max=0.0002795 | t_step.max=1.09938 | min_pressure=93.5826 | max_pressure=471.091 | min_temperature=281.248 | max_temperature=457.218 | memory_usage.max=2662.56
step.max=1119 | t_sim.max=0.00027975 | t_step.max=1.09889 | min_pressure=95.6654 | max_pressure=471.084 | min_temperature=283.159 | max_temperature=457.216 | memory_usage.max=2662.56
step.max=1120 | t_sim.max=0.00028 | t_step.max=1.09926 | min_pressure=94.5353 | max_pressure=471.077 | min_temperature=287.772 | max_temperature=457.215 | memory_usage.max=2666.69
step.max=1121 | t_sim.max=0.00028025 | t_step.max=1.09859 | min_pressure=93.3904 | max_pressure=471.07 | min_temperature=289.124 | max_temperature=457.213 | memory_usage.max=2666.69
step.max=1122 | t_sim.max=0.0002805 | t_step.max=1.09968 | min_pressure=92.3759 | max_pressure=471.063 | min_temperature=286.623 | max_temperature=457.212 | memory_usage.max=2668.81
step.max=1123 | t_sim.max=0.00028075 | t_step.max=1.0992 | min_pressure=91.7068 | max_pressure=471.056 | min_temperature=284.133 | max_temperature=457.21 | memory_usage.max=2668.81
step.max=1124 | t_sim.max=0.000281 | t_step.max=1.09894 | min_pressure=91.6831 | max_pressure=471.049 | min_temperature=282.1 | max_temperature=457.209 | memory_usage.max=2672.81
step.max=1125 | t_sim.max=0.00028125 | t_step.max=1.10592 | min_pressure=92.6778 | max_pressure=471.042 | min_temperature=281.139 | max_temperature=457.207 | memory_usage.max=2672.81
step.max=1126 | t_sim.max=0.0002815 | t_step.max=1.09844 | min_pressure=95.1241 | max_pressure=471.035 | min_temperature=281.969 | max_temperature=457.206 | memory_usage.max=2675.88
step.max=1127 | t_sim.max=0.00028175 | t_step.max=1.09839 | min_pressure=95.0582 | max_pressure=471.028 | min_temperature=285.317 | max_temperature=457.204 | memory_usage.max=2677.31
step.max=1128 | t_sim.max=0.000282 | t_step.max=1.09879 | min_pressure=93.9056 | max_pressure=471.021 | min_temperature=290.191 | max_temperature=457.203 | memory_usage.max=2677.31
step.max=1129 | t_sim.max=0.00028225 | t_step.max=1.09881 | min_pressure=92.8097 | max_pressure=471.014 | min_temperature=287.78 | max_temperature=457.201 | memory_usage.max=2677.31
step.max=1130 | t_sim.max=0.0002825 | t_step.max=1.10109 | min_pressure=91.9509 | max_pressure=471.007 | min_temperature=285.241 | max_temperature=457.2 | memory_usage.max=2681.19
step.max=1131 | t_sim.max=0.00028275 | t_step.max=1.09864 | min_pressure=91.5909 | max_pressure=471 | min_temperature=282.932 | max_temperature=457.198 | memory_usage.max=2681.19
step.max=1132 | t_sim.max=0.000283 | t_step.max=1.09891 | min_pressure=92.0714 | max_pressure=470.993 | min_temperature=281.398 | max_temperature=457.196 | memory_usage.max=2685
step.max=1133 | t_sim.max=0.00028325 | t_step.max=1.09876 | min_pressure=93.7977 | max_pressure=470.986 | min_temperature=281.317 | max_temperature=457.195 | memory_usage.max=2685
step.max=1134 | t_sim.max=0.0002835 | t_step.max=1.09957 | min_pressure=95.5672 | max_pressure=470.979 | min_temperature=283.454 | max_temperature=457.193 | memory_usage.max=2685
step.max=1135 | t_sim.max=0.00028375 | t_step.max=1.09875 | min_pressure=94.4313 | max_pressure=470.972 | min_temperature=288.32 | max_temperature=457.192 | memory_usage.max=2690.06
step.max=1136 | t_sim.max=0.000284 | t_step.max=1.09893 | min_pressure=93.291 | max_pressure=470.965 | min_temperature=288.907 | max_temperature=457.19 | memory_usage.max=2691.25
step.max=1137 | t_sim.max=0.00028425 | t_step.max=1.0991 | min_pressure=92.2971 | max_pressure=470.958 | min_temperature=286.393 | max_temperature=457.189 | memory_usage.max=2691.25
step.max=1138 | t_sim.max=0.0002845 | t_step.max=1.09873 | min_pressure=91.6719 | max_pressure=470.951 | min_temperature=283.923 | max_temperature=457.187 | memory_usage.max=2691.25
step.max=1139 | t_sim.max=0.00028475 | t_step.max=1.09893 | min_pressure=91.7228 | max_pressure=470.944 | min_temperature=281.958 | max_temperature=457.186 | memory_usage.max=2695.12
step.max=1140 | t_sim.max=0.000285 | t_step.max=1.11444 | min_pressure=92.8286 | max_pressure=470.937 | min_temperature=281.126 | max_temperature=457.184 | memory_usage.max=2695.12
step.max=1141 | t_sim.max=0.00028525 | t_step.max=1.09869 | min_pressure=95.4297 | max_pressure=470.929 | min_temperature=282.156 | max_temperature=457.183 | memory_usage.max=2698.56
step.max=1142 | t_sim.max=0.0002855 | t_step.max=1.0988 | min_pressure=94.9559 | max_pressure=470.922 | min_temperature=285.75 | max_temperature=457.181 | memory_usage.max=2698.56
step.max=1143 | t_sim.max=0.00028575 | t_step.max=1.09886 | min_pressure=93.8025 | max_pressure=470.915 | min_temperature=289.985 | max_temperature=457.18 | memory_usage.max=2701.75
step.max=1144 | t_sim.max=0.000286 | t_step.max=1.09942 | min_pressure=92.7191 | max_pressure=470.908 | min_temperature=287.552 | max_temperature=457.178 | memory_usage.max=2701.75
step.max=1145 | t_sim.max=0.00028625 | t_step.max=1.09947 | min_pressure=91.8926 | max_pressure=470.901 | min_temperature=285.016 | max_temperature=457.177 | memory_usage.max=2701.75
step.max=1146 | t_sim.max=0.0002865 | t_step.max=1.09883 | min_pressure=91.5927 | max_pressure=470.894 | min_temperature=282.752 | max_temperature=457.175 | memory_usage.max=2705.62
step.max=1147 | t_sim.max=0.00028675 | t_step.max=1.099 | min_pressure=92.1673 | max_pressure=470.887 | min_temperature=281.318 | max_temperature=457.173 | memory_usage.max=2705.62
step.max=1148 | t_sim.max=0.000287 | t_step.max=1.099 | min_pressure=94.0277 | max_pressure=470.88 | min_temperature=281.404 | max_temperature=457.172 | memory_usage.max=2709.75
step.max=1149 | t_sim.max=0.00028725 | t_step.max=1.0991 | min_pressure=95.468 | max_pressure=470.873 | min_temperature=283.772 | max_temperature=457.17 | memory_usage.max=2709.75
step.max=1150 | t_sim.max=0.0002875 | t_step.max=1.21466 | min_pressure=94.3269 | max_pressure=470.866 | min_temperature=288.892 | max_temperature=457.169 | memory_usage.max=2709.75
step.max=1151 | t_sim.max=0.00028775 | t_step.max=1.09871 | min_pressure=93.1924 | max_pressure=470.859 | min_temperature=288.687 | max_temperature=457.167 | memory_usage.max=2718.88
step.max=1152 | t_sim.max=0.000288 | t_step.max=1.09854 | min_pressure=92.2211 | max_pressure=470.852 | min_temperature=286.163 | max_temperature=457.166 | memory_usage.max=2718.88
step.max=1153 | t_sim.max=0.00028825 | t_step.max=1.09867 | min_pressure=91.6425 | max_pressure=470.845 | min_temperature=283.716 | max_temperature=457.164 | memory_usage.max=2718.88
step.max=1154 | t_sim.max=0.0002885 | t_step.max=1.09842 | min_pressure=91.7713 | max_pressure=470.838 | min_temperature=281.824 | max_temperature=457.163 | memory_usage.max=2718.88
step.max=1155 | t_sim.max=0.00028875 | t_step.max=1.09838 | min_pressure=92.992 | max_pressure=470.831 | min_temperature=281.128 | max_temperature=457.161 | memory_usage.max=2723
step.max=1156 | t_sim.max=0.000289 | t_step.max=1.09832 | min_pressure=95.7532 | max_pressure=470.824 | min_temperature=282.365 | max_temperature=457.16 | memory_usage.max=2723
step.max=1157 | t_sim.max=0.00028925 | t_step.max=1.09824 | min_pressure=94.8529 | max_pressure=470.817 | min_temperature=286.207 | max_temperature=457.158 | memory_usage.max=2723
step.max=1158 | t_sim.max=0.0002895 | t_step.max=1.09839 | min_pressure=93.6995 | max_pressure=470.81 | min_temperature=289.777 | max_temperature=457.157 | memory_usage.max=2727
step.max=1159 | t_sim.max=0.00028975 | t_step.max=1.09887 | min_pressure=92.6303 | max_pressure=470.803 | min_temperature=287.324 | max_temperature=457.155 | memory_usage.max=2727
step.max=1160 | t_sim.max=0.00029 | t_step.max=1.09907 | min_pressure=91.8385 | max_pressure=470.796 | min_temperature=284.793 | max_temperature=457.154 | memory_usage.max=2730.94
step.max=1161 | t_sim.max=0.00029025 | t_step.max=1.09848 | min_pressure=91.6016 | max_pressure=470.789 | min_temperature=282.577 | max_temperature=457.152 | memory_usage.max=2731
step.max=1162 | t_sim.max=0.0002905 | t_step.max=1.09867 | min_pressure=92.2739 | max_pressure=470.782 | min_temperature=281.25 | max_temperature=457.15 | memory_usage.max=2734.69
step.max=1163 | t_sim.max=0.00029075 | t_step.max=1.09862 | min_pressure=94.2724 | max_pressure=470.775 | min_temperature=281.51 | max_temperature=457.149 | memory_usage.max=2734.69
step.max=1164 | t_sim.max=0.000291 | t_step.max=1.10587 | min_pressure=95.3677 | max_pressure=470.768 | min_temperature=284.113 | max_temperature=457.147 | memory_usage.max=2734.69
step.max=1165 | t_sim.max=0.00029125 | t_step.max=1.09805 | min_pressure=94.2223 | max_pressure=470.761 | min_temperature=289.489 | max_temperature=457.146 | memory_usage.max=2736.75
step.max=1166 | t_sim.max=0.0002915 | t_step.max=1.09805 | min_pressure=93.095 | max_pressure=470.754 | min_temperature=288.465 | max_temperature=457.144 | memory_usage.max=2736.81
step.max=1167 | t_sim.max=0.00029175 | t_step.max=1.09927 | min_pressure=92.1481 | max_pressure=470.747 | min_temperature=285.933 | max_temperature=457.143 | memory_usage.max=2739.12
step.max=1168 | t_sim.max=0.000292 | t_step.max=1.099 | min_pressure=91.6188 | max_pressure=470.74 | min_temperature=283.513 | max_temperature=457.141 | memory_usage.max=2739.12
step.max=1169 | t_sim.max=0.00029225 | t_step.max=1.10085 | min_pressure=91.8289 | max_pressure=470.733 | min_temperature=281.7 | max_temperature=457.14 | memory_usage.max=2743
step.max=1170 | t_sim.max=0.0002925 | t_step.max=1.09883 | min_pressure=93.1683 | max_pressure=470.726 | min_temperature=281.145 | max_temperature=457.138 | memory_usage.max=2743
step.max=1171 | t_sim.max=0.00029275 | t_step.max=1.09846 | min_pressure=95.8661 | max_pressure=470.719 | min_temperature=282.597 | max_temperature=457.137 | memory_usage.max=2743
step.max=1172 | t_sim.max=0.000293 | t_step.max=1.09921 | min_pressure=94.749 | max_pressure=470.711 | min_temperature=286.688 | max_temperature=457.135 | memory_usage.max=2746.62
step.max=1173 | t_sim.max=0.00029325 | t_step.max=1.09855 | min_pressure=93.5968 | max_pressure=470.704 | min_temperature=289.565 | max_temperature=457.133 | memory_usage.max=2746.69
step.max=1174 | t_sim.max=0.0002935 | t_step.max=1.10021 | min_pressure=92.5433 | max_pressure=470.697 | min_temperature=287.093 | max_temperature=457.132 | memory_usage.max=2750.81
step.max=1175 | t_sim.max=0.00029375 | t_step.max=1.09845 | min_pressure=91.7887 | max_pressure=470.69 | min_temperature=284.572 | max_temperature=457.13 | memory_usage.max=2751.69
step.max=1176 | t_sim.max=0.000294 | t_step.max=1.09838 | min_pressure=91.6178 | max_pressure=470.683 | min_temperature=282.41 | max_temperature=457.129 | memory_usage.max=2752.88
step.max=1177 | t_sim.max=0.00029425 | t_step.max=1.09873 | min_pressure=92.3915 | max_pressure=470.676 | min_temperature=281.195 | max_temperature=457.127 | memory_usage.max=2752.88
step.max=1178 | t_sim.max=0.0002945 | t_step.max=1.09885 | min_pressure=94.5321 | max_pressure=470.668 | min_temperature=281.635 | max_temperature=457.126 | memory_usage.max=2756.81
step.max=1179 | t_sim.max=0.00029475 | t_step.max=1.09926 | min_pressure=95.2666 | max_pressure=470.661 | min_temperature=284.478 | max_temperature=457.124 | memory_usage.max=2756.81
step.max=1180 | t_sim.max=0.000295 | t_step.max=1.09833 | min_pressure=94.1176 | max_pressure=470.654 | min_temperature=290.11 | max_temperature=457.122 | memory_usage.max=2756.81
step.max=1181 | t_sim.max=0.00029525 | t_step.max=1.09904 | min_pressure=92.9987 | max_pressure=470.647 | min_temperature=288.241 | max_temperature=457.121 | memory_usage.max=2760.5
step.max=1182 | t_sim.max=0.0002955 | t_step.max=1.09919 | min_pressure=92.0782 | max_pressure=470.639 | min_temperature=285.703 | max_temperature=457.119 | memory_usage.max=2760.5
step.max=1183 | t_sim.max=0.00029575 | t_step.max=1.09897 | min_pressure=91.601 | max_pressure=470.632 | min_temperature=283.314 | max_temperature=457.118 | memory_usage.max=2764.62
step.max=1184 | t_sim.max=0.000296 | t_step.max=1.09928 | min_pressure=91.8959 | max_pressure=470.625 | min_temperature=281.586 | max_temperature=457.116 | memory_usage.max=2764.62
step.max=1185 | t_sim.max=0.00029625 | t_step.max=1.11471 | min_pressure=93.3577 | max_pressure=470.617 | min_temperature=281.179 | max_temperature=457.114 | memory_usage.max=2764.62
step.max=1186 | t_sim.max=0.0002965 | t_step.max=1.09938 | min_pressure=95.7686 | max_pressure=470.61 | min_temperature=282.85 | max_temperature=457.113 | memory_usage.max=2768.38
step.max=1187 | t_sim.max=0.00029675 | t_step.max=1.10176 | min_pressure=94.6444 | max_pressure=470.603 | min_temperature=287.194 | max_temperature=457.111 | memory_usage.max=2768.38
step.max=1188 | t_sim.max=0.000297 | t_step.max=1.10183 | min_pressure=93.4946 | max_pressure=470.595 | min_temperature=289.35 | max_temperature=457.11 | memory_usage.max=2771.38
step.max=1189 | t_sim.max=0.00029725 | t_step.max=1.09863 | min_pressure=92.4585 | max_pressure=470.588 | min_temperature=286.862 | max_temperature=457.108 | memory_usage.max=2771.38
step.max=1190 | t_sim.max=0.0002975 | t_step.max=1.09787 | min_pressure=91.7434 | max_pressure=470.58 | min_temperature=284.353 | max_temperature=457.106 | memory_usage.max=2775.5
step.max=1191 | t_sim.max=0.00029775 | t_step.max=1.09777 | min_pressure=91.6418 | max_pressure=470.573 | min_temperature=282.25 | max_temperature=457.105 | memory_usage.max=2775.5
